setid,"Temperature, K","Pressure, kPa",Mole fraction of dimethyl sulfoxide,Mole fraction of water,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KmsPN,373.15,25000,0.999,0.001,1038.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0,0.013,1116.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.048,0.015,1114.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.098,0.016,1113.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.147,0.014,1112.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.248,0.006,1111.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.496,0.011,1100.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.729,0.021,1080.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.893,0.008,1063.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,30000,0.999,0.001,1042.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0,0.013,1117.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.048,0.015,1116.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.098,0.016,1115.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.147,0.014,1114,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.248,0.006,1114.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.496,0.011,1103.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.729,0.021,1083.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.893,0.008,1066.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,35000,0.999,0.001,1045.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
